0.0791015625,-487.434919996,25.6365436071,-64.6354513725,87.2218868155,36.8775476743,10.1201166265,10.6238332477,1.20406225628,-0.301676823052,4.18294067427,3.44687465836,20.2460468963,7.95038993441,4477.58809177,8074.95117188,3523.01769342,4.0
0.00390625,-566.596024746,169.877309058,44.8475616927,31.2817942884,24.6418520909,-7.03485207548,3.4713264938,25.9445382987,2.07914438222,-15.6781460369,-12.8026097986,5.80720045578,12.5981451749,1179.38332621,2906.98242188,3032.82545103,5.0
0.0029296875,-494.332465142,153.11507561,12.4724173648,45.0151468695,25.1983843365,9.96976058128,23.5521782468,7.75733185596,-21.334290702,-3.77909892276,10.2364378067,-2.19538530012,-0.916546429479,1322.9013619,3531.4453125,2631.68296267,0.0
0.0029296875,-555.917966681,93.1695969372,-49.1101618239,65.5263205487,50.4649774605,2.79646446464,6.23644098057,13.2580378201,13.9186334785,14.3276020449,8.83074824091,-14.9584509043,-9.35092761723,2380.49232646,5447.90039063,3507.67620589,1.0
0.0068359375,-625.804411094,121.736801913,36.2815437142,41.6429270679,27.6814085715,1.65324798185,14.2565288232,34.2395740335,12.4322639469,-16.7595609231,-13.1249640535,-6.89958325707,7.33235188073,1304.73865309,3122.31445313,3535.2918349,2.0
0.0029296875,-604.217654608,97.616626475,31.0584440574,85.195239437,89.1579823175,20.2399826161,-11.5260287251,31.4304129845,6.22609263275,7.41742161298,33.8047259306,0.894817387252,-21.379578085,1337.62915173,3962.109375,3336.21028382,3.0
0.0185546875,-460.233889267,65.1349815974,-67.3499038741,76.4716562977,36.5782571868,19.2862235559,23.441219689,3.61595996614,1.01263490232,4.44086547046,-11.4129905501,10.0090615953,-3.71018127561,3692.61552221,7062.890625,3472.84217639,4.0
0.0048828125,-563.653115508,164.309008655,34.2250150414,39.0334710152,23.93104063,-10.3888125006,-7.49129261984,19.7873414516,4.86996778595,-14.1917087264,-2.50037981797,17.9294555692,18.8770019259,998.808718329,1507.32421875,2708.73992453,5.0
0.0048828125,-603.639446343,117.714013773,-5.12397088822,22.2214811708,25.5860345737,16.8223245001,15.7893540239,27.2748918468,-6.1688773908,11.2304825356,32.7050708728,-12.5993399223,-12.4816865386,2094.15745319,5275.63476563,3941.03081863,0.0
0.0068359375,-541.325976121,135.432168746,-2.46961961298,55.6798048485,47.2095984027,12.5678544011,10.9406629294,22.8179700574,-3.61441006428,7.74103676807,21.7144991107,-2.89581213783,2.32402930079,1420.86616015,4134.375,3183.09161722,1.0
0.005859375,-614.561448044,127.405515347,12.8924417653,25.3418305271,14.1794713594,-2.3953000356,21.3361624127,34.1416650242,6.09387807598,6.90881665946,7.77883674594,-2.81249956658,2.15571027652,1863.05927615,5383.30078125,4117.58711994,2.0
0.0029296875,-563.219709932,140.979821155,4.61402526676,22.5764025455,35.0878727817,24.5417157627,17.9116096322,21.6115588462,1.23476090817,12.5969001993,24.3431895849,-3.47265589433,-12.9488377167,1455.35009318,3854.44335938,3448.02689575,3.0
0.009765625,-450.038950427,55.3796888548,-53.4687112315,71.6218186701,23.6972341565,0.0587449608813,0.349482197738,-8.60681867803,10.9564111555,30.8549939493,5.24294648527,2.49405079624,6.51387523513,3703.23641969,7450.48828125,3727.7627156,4.0
0.017578125,-565.822437906,137.916534516,-35.8773753264,-14.190570576,-12.863243701,-34.2467428533,0.482953662112,27.2380612658,16.4264024438,17.091957149,15.4639278568,16.1910957668,19.3262175744,2067.08465692,4866.50390625,3423.91161227,5.0
0.0048828125,-526.424629981,158.459675944,14.236100653,24.8134826912,23.6479862815,12.3025697184,38.78860616,30.050264195,-15.4419069913,-9.71096423902,11.4480513908,6.8764807724,5.14407521322,1228.6675634,3552.97851563,2901.71725991,0.0
0.009765625,-583.114437648,114.326833114,-24.5296486761,37.02544544,52.6174447063,8.28728637575,-10.5479963529,10.3904955606,-5.65238618923,9.47648846301,37.1770561636,10.0832972837,-4.48635868937,1855.19583747,4435.83984375,3588.71844521,1.0
0.0029296875,-573.526302251,149.491988059,43.7001121331,64.2941353274,40.4517442839,-0.998327304902,7.49039457491,21.5404822168,-5.48784806769,-14.3659564381,-1.0762385195,-1.34020371959,19.6515491121,1087.62233479,2691.65039063,2879.55941579,2.0
0.0048828125,-599.513993117,98.6467093494,18.700313973,79.110701471,97.2977933635,21.0167268661,-0.94159663017,24.2874000732,17.854691964,-10.3970137654,11.2847934762,-1.37919118449,-5.7611854795,1437.69278374,3875.9765625,3499.7379895,3.0
0.0,-484.35762607,73.8803143309,-62.5249371067,63.7197169099,31.5602414269,-12.3815421614,6.31640057213,10.1470380018,8.5412214952,16.0938764658,23.1978604044,12.9249447486,3.51964630858,3037.3947707,6136.96289063,3496.68382286,4.0
0.001953125,-565.139867117,164.060053537,17.2996750063,19.655861936,11.9209681632,-22.1355200114,-8.02446922947,39.3880223295,29.6674528818,2.90600090658,-2.47725365396,-2.05507321839,14.127760536,1327.77477853,3488.37890625,3234.05284673,5.0
0.0068359375,-506.550139987,166.954669328,32.5065479316,41.2829106512,49.8450841275,3.41423017314,-3.73376857499,25.6402594812,-20.2194162959,-10.6251106281,7.42475729718,-0.342685847112,11.6097176504,1142.7511289,2540.91796875,2510.69353256,0.0
0.0,-589.500987873,116.566296961,-21.7995766286,31.8010217793,57.1611270732,14.2977750685,-4.3737699033,4.01309534313,2.73805520512,1.40835359093,7.03908278908,8.883258508,-0.247530689989,2144.54842219,4931.10351563,3815.04860767,1.0
0.001953125,-597.644117782,124.617091079,-2.81964240169,23.0677306002,36.736074112,17.9830375731,25.9027902641,22.3056434723,9.27241270038,-0.286952865921,2.42079141005,16.8674557856,20.8506847274,1364.62460279,3402.24609375,3356.3755562,2.0
0.0068359375,-561.93505686,105.119055101,12.1527419334,68.4018260393,80.1166803506,21.4654105717,4.31325247876,13.5142073415,24.4513192117,18.4809288221,-1.65541901187,-5.79518401823,-1.24870192739,1621.07954645,4177.44140625,3832.63111499,3.0
0.0,-531.533250113,84.8570600948,-54.3602371222,52.9416046599,35.9024958649,-15.9331628998,-1.30650887216,5.78850438133,19.453407335,17.4214040527,9.06698927756,14.4571999687,8.97705204264,2349.54661499,5706.29882813,3639.79673994,4.0
0.005859375,-557.162223413,157.721529415,-3.98760317923,3.04864000692,-2.17892275575,-25.1267839711,-9.14319326894,42.4047454362,37.5269275027,12.5105499861,13.6845882432,22.4604782822,9.53709015666,1513.35687551,3617.578125,3413.00584601,5.0
0.001953125,-577.559077637,121.388630692,-12.5591407529,22.7123969365,37.6651137025,15.0813778991,15.0269923679,29.6756792609,-9.94053467867,-15.4760498767,24.2293925941,7.71157017399,10.7076177367,1761.73749525,4565.0390625,3608.43913197,0.0
0.0029296875,-596.00766079,103.478592737,-29.1205376465,42.0873932123,61.4508539305,7.00818668855,13.144800233,20.7124539512,2.2497088371,9.81198990511,20.487290408,-4.73703525486,-5.31641894709,2048.10625755,4586.57226563,3722.48619678,1.0
