0.205078125,-937.90873708,-8.41119451306,5.5030239616,-0.497678882073,-4.05494868371,-4.21706654102,-3.4239643277,-3.29582466108,3.62096963914,2.67066467476,-1.56057940588,1.78026135643,2.69576270999
0.2158203125,-938.226792001,-17.7850858681,-15.7516036142,-12.2234894806,-1.07397358115,5.2704328954,4.40275872669,-0.171837069461,-3.46674494462,-7.00712095934,-3.99067938194,-5.92394990003,-3.35760484883
0.2080078125,-931.500321939,-15.1257433847,-12.049284208,-2.29516526339,0.148577315543,-2.98783358269,1.994372429,4.13999052642,8.58170777053,10.6102419712,6.10627156748,6.33186659889,5.34493725773
0.185546875,-928.260776719,1.32802314856,4.0230310282,1.04625941496,4.29441545689,0.343786621122,5.14554200986,3.57300702355,-4.16171472157,-7.53897366488,-1.72093278185,-7.40903137639,-10.319954922
0.205078125,-937.90873708,-8.41119451306,5.5030239616,-0.497678882073,-4.05494868371,-4.21706654102,-3.4239643277,-3.29582466108,3.62096963914,2.67066467476,-1.56057940588,1.78026135643,2.69576270999
0.2158203125,-938.226792001,-17.7850858681,-15.7516036142,-12.2234894806,-1.07397358115,5.2704328954,4.40275872669,-0.171837069461,-3.46674494462,-7.00712095934,-3.99067938194,-5.92394990003,-3.35760484883
0.2080078125,-931.500321939,-15.1257433847,-12.049284208,-2.29516526339,0.148577315543,-2.98783358269,1.994372429,4.13999052642,8.58170777053,10.6102419712,6.10627156748,6.33186659889,5.34493725773
0.185546875,-928.260776719,1.32802314856,4.0230310282,1.04625941496,4.29441545689,0.343786621122,5.14554200986,3.57300702355,-4.16171472157,-7.53897366488,-1.72093278185,-7.40903137639,-10.319954922
0.205078125,-937.90873708,-8.41119451306,5.5030239616,-0.497678882073,-4.05494868371,-4.21706654102,-3.4239643277,-3.29582466108,3.62096963914,2.67066467476,-1.56057940588,1.78026135643,2.69576270999
0.2158203125,-938.226792001,-17.7850858681,-15.7516036142,-12.2234894806,-1.07397358115,5.2704328954,4.40275872669,-0.171837069461,-3.46674494462,-7.00712095934,-3.99067938194,-5.92394990003,-3.35760484883
0.2080078125,-931.500321939,-15.1257433847,-12.049284208,-2.29516526339,0.148577315543,-2.98783358269,1.994372429,4.13999052642,8.58170777053,10.6102419712,6.10627156748,6.33186659889,5.34493725773
0.185546875,-928.260776719,1.32802314856,4.0230310282,1.04625941496,4.29441545689,0.343786621122,5.14554200986,3.57300702355,-4.16171472157,-7.53897366488,-1.72093278185,-7.40903137639,-10.319954922
0.205078125,-937.90873708,-8.41119451306,5.5030239616,-0.497678882073,-4.05494868371,-4.21706654102,-3.4239643277,-3.29582466108,3.62096963914,2.67066467476,-1.56057940588,1.78026135643,2.69576270999
0.0830078125,-518.20681763,83.7468165541,18.1640600401,25.4793487405,7.20033486346,18.1508035655,14.0136581491,14.6333593431,-8.70508800282,23.2869860865,7.31831303757,-5.88460413098,-0.773644552914
0.0,-498.91752975,33.965949794,13.6026791841,48.5429379315,14.3389433278,1.51586657795,-13.5639913562,16.7968506032,-11.1001790045,19.1690200404,-0.150439885784,-0.224582955595,8.39778861347
0.0,-489.094496867,44.2279213952,16.6942976806,48.7792252432,8.7803195165,4.87004863199,-0.804929106609,16.619601446,-3.86483253773,24.756455689,0.270711320129,-1.1612614843,10.4949876866
